CompanyId,PersianYear,Return,Beta,Debt_to_total_assets_ratio,Operating_profit_to_sale,Fixed_asset_turnover,Return_from_market,Current_assets_ratio,Working_capital_return,Longterm_debt_to_equity_ratio,Return_ratio_without_risk,Profit_margin_growth_rate,Stock_market_value,Net_profit_to_sale,Net_profit_to_Gross_profit,Current_ratio,Net_working_capital,Operating_assets_Ratio,Total_asset_turnover,DPS,EPS_growth,Liquidity_ratios,ROA,Quick_Ratio,Average_payment_period,ROE,EPS,Total_income_growth,P_to_E,ROI,Capital,P_to_B,P_to_S,Cash_to_total_assets_ratio,Debt_to_equity_ratio,Equity_Ratio,DuPont_Ratio,Gross_profit_margin,Operating_profit_margin,Net_profit_margin,Sales_growth_rate,Current_debt_to_total_debt_Ratio,Cost_to_sales_ratio,Sale_to_current_assets,Operating_cash_flow_to_sales,Cash_flow_returns_to_sales,Profit_margin_before_interest_and_taxes,Net_return_on_working_capital,r_dicho,b_dicho
370,1391,-39.13043476,0.377999847,0.64,29742.0,1.43,46.84392564,0.57,19.23,2.39,20,-0.38,58400000000.0,11241.0,36984.0,0.99,-1899.0,0.0,0.64,24.0,-0.18,0.84,4.19,0.65,577.37,12.73,224.0,-0.18,5.21,6.31,50000.0,0.61,0.34,6.13,1.66,2.66,37.53,21.55,17.33,6.55,-26.21,87.05,9.38,1.25,29.14,25.6,19.24,-121.6,-1,1
377,1391,43.99999999,0.201871096,0.74,57270.0,1.38,46.84392564,0.85,4.31,3.31,20,-0.77,473000000000.0,8191.0,86511.0,1.3,193691.0,0.0,0.48,3.0,-0.84,0.21,0.79,0.61,578.17,2.41,27.0,-0.84,58.41,1.13,300000.0,1.39,0.94,0.2,1.87,2.87,34.82,17.27,11.43,1.64,-43.1,94.9,6.35,0.64,59.89,58.37,22.04,4.2,1,1
383,1391,-21.27659574,-0.092763871,0.46,11720.0,1.55,46.84392564,0.59,34.93,0.89,20,-0.11,48000000000.0,6399.0,21300.0,1.43,22580.0,0.0,0.89,100.0,-0.4,1.31,5.29,1.07,187.52,9.31,159.0,-0.39,7.55,6.07,40000.0,0.66,0.44,39.72,0.74,1.74,57.34,19.7,10.84,5.92,-31.8,96.92,7.86,1.52,37.0,17.19,13.35,31.47,-1,-1
427,1391,204.0963854,-0.480065203,0.5,93411.0,1.08,46.84392564,0.58,196.88,1.77,20,0.64,496000000000.0,101074.0,113858.0,2.04,72386.0,0.0,1.14,1900.0,1.22,1.33,44.54,0.71,3.43,76.69,2021.0,1.22,4.91,51.43,50000.0,3.11,1.91,23.14,0.64,1.64,61.12,43.87,35.99,38.94,48.36,77.38,6.91,1.72,19.26,40.82,43.55,196.88,1,-1
435,1391,43.33333329,1.697609547,0.0,21719560.0,1.48,46.84392564,0.57,222.06,0.75,20,0.12,101000000000000.0,23985647.0,24899527.0,2.68,19340256.0,0.0,0.74,1019.0,0.6,1.36,37.26,1.87,156.53,56.0,1380.0,0.6,4.22,44.1,17368934.0,2.1,2.13,5.56,0.63,1.63,61.5,52.39,45.7,50.47,37.25,93.39,5.79,1.32,36.55,52.11,56.08,199.8,1,-1
436,1391,65.27777788,2.104582075,0.52,24966093.0,1.51,46.84392564,0.52,25673.89,1.18,20,0.13,111000000000000.0,20051789.0,27384784.0,1.06,2962671.0,52.69,0.7,650.0,1.08,0.84,19.88,0.58,30.26,42.16,777.0,1.08,5.53,23.96,25800000.0,2.08,1.57,6.22,1.13,2.13,46.89,38.74,35.32,28.37,54.74,92.55,4.62,1.23,36.5,16.11,38.64,-9781.69,1,-1
441,1391,107.9425836,-0.098714609,0.39,4170377.0,2.06,46.84392564,0.57,148.37,0.77,20,0.53,33200000000000.0,3608425.0,4315172.0,2.31,3613967.0,68.57,1.1,700.0,0.75,1.9,41.34,1.01,4.35,56.97,1288.0,1.44,6.14,42.08,4200000.0,4.13,3.45,38.85,0.38,1.38,72.48,44.85,43.34,37.5,53.05,90.34,0.98,1.51,29.1,31.82,46.71,148.37,1,-1
442,1391,106.3157895,1.167986675,0.59,18091276.0,3.0,46.84392564,0.68,612.87,1.9,20,0.97,56900000000000.0,14528098.0,20242348.0,1.77,10305817.0,65.47,1.49,5000.0,2.49,1.52,50.49,0.77,2.24,104.35,6627.0,2.49,3.92,63.43,2192000.0,2.85,1.33,12.44,0.76,1.76,56.92,47.31,42.28,33.95,76.52,89.17,5.11,1.8,5.12,13.53,40.92,317.93,1,-1
443,1391,282.1596248,1.249429195,0.64,3253226.0,9.1,46.84392564,0.77,96.48,2.16,20,1.85,26500000000000.0,2790833.0,3521997.0,1.23,1569743.0,0.0,4.76,1350.0,2.44,1.03,23.9,0.6,11.03,66.26,1437.0,2.43,9.49,50.0,1942105.0,5.26,0.48,6.59,1.88,2.88,34.71,6.33,5.85,5.02,9.18,96.47,0.87,7.38,3.49,7.74,6.36,-1492.03,1,-1
444,1391,305.5555556,27.66775905,0.6,9046071.0,17.05,46.84392564,0.79,116.88,1.56,20,0.05,83700000000000.0,10927995.0,10603579.0,1.47,14257384.0,0.0,4.69,2000.0,0.33,0.0,18.79,1.25,65.51,46.33,2625.0,0.33,7.66,39.74,4162258.0,3.1,0.31,57.15,1.51,2.51,39.91,3.89,3.32,4.01,54.69,98.8,0.57,5.19,1.53,7.12,4.74,115.56,1,-1
445,1391,86.27450978,0.983002029,0.63,5665797.0,1.84,46.84392564,0.79,138.99,1.93,20,0.51,15200000000000.0,5265731.0,5440685.0,2.63,5481804.0,0.0,0.8,5600.0,1.57,2.5,57.35,2.32,275.55,85.51,5542.0,1.57,2.89,57.79,950000.0,1.94,2.07,27.63,0.43,1.43,69.89,74.19,77.26,71.8,67.91,99.13,19.0,0.83,12.95,42.6,77.23,160.53,1,1
497,1391,21.87499998,0.11581777,0.5,235984.0,0.73,46.84392564,0.33,-45.09,1.07,20,0.1,775000000000.0,216443.0,279612.0,0.93,-22585.0,0.0,0.82,650.0,0.03,0.73,21.86,0.26,43.32,34.19,618.0,0.03,3.58,26.91,350000.0,1.22,0.95,9.7,0.56,1.56,64.18,34.32,28.96,26.56,16.73,95.83,5.52,2.57,42.95,31.08,28.88,-386.0,-1,1
559,1391,169.4545455,1.64650519,0.4,1790014.0,2.65,46.84392564,0.63,82.28,1.77,20,0.32,10700000000000.0,1489517.0,1801806.0,2.13,2418455.0,72.7,0.91,700.0,0.4,1.39,24.91,0.72,17.97,50.93,782.0,1.05,7.17,23.92,1903000.0,2.93,1.97,11.86,1.05,2.05,48.74,33.23,33.01,27.47,81.25,56.05,1.82,1.19,35.1,15.07,36.07,82.28,1,-1
563,1391,3.271028095,-0.051164445,0.0,276935.0,4.5,46.84392564,0.82,95.16,1.54,20,0.15,876000000000.0,208822.0,326483.0,1.86,247900.0,0.0,1.07,2400.0,0.4,1.55,35.66,1.1,310.42,67.63,2784.0,0.4,4.2,43.92,75000.0,2.5,1.4,6.0,0.88,1.88,53.31,52.08,44.18,33.31,25.15,93.96,7.07,1.17,11.96,17.4,44.46,92.69,-1,-1
1,1392,69.24882614,0.44635686,0.53,120908.0,14.51,107.7122458,0.53,437.03,1.32,20,0.06,888000000000.0,136253.0,136943.0,1.88,60668.0,0.0,3.16,4500.0,0.29,1.43,58.76,0.92,61.64,88.04,4541.0,0.29,6.52,68.06,30000.0,5.17,1.21,0.82,0.45,1.45,68.85,18.68,16.49,18.58,29.11,85.4,2.0,7.3,4.09,16.81,19.27,358.87,1,1
2,1392,143.4848484,1.17265971,0.0,32156.0,0.71,107.7122458,0.55,948.9,1.02,20,1.15,418000000000.0,35726.0,42493.0,1.33,36453.0,0.0,0.61,500.0,0.08,1.23,13.05,1.28,526.73,24.2,396.0,0.62,11.74,21.12,90000.0,2.64,2.53,3.53,0.76,1.76,56.83,25.66,19.42,21.57,26.71,92.24,6.31,1.57,54.35,52.14,26.2,948.9,1,-1
3,1392,57.20338998,1.08050161,0.62,14334264.0,2.37,107.7122458,0.49,704.01,1.76,20,-0.33,101000000000000.0,12424519.0,14480987.0,1.4,5548493.0,0.0,0.85,1050.0,-0.53,0.0,35.72,0.99,82.56,56.34,1035.0,-0.06,8.11,42.48,12000000.0,4.03,3.41,15.97,0.72,1.72,58.23,49.1,48.6,42.13,59.73,90.53,0.5,1.75,40.69,48.79,53.44,388.55,1,-1
4,1392,30.40935669,0.989861931,0.55,12675203.0,1.93,107.7122458,0.61,391.78,1.27,20,-0.1,103000000000000.0,13822903.0,13649951.0,1.84,10247585.0,0.0,0.7,1350.0,-0.38,1.36,37.65,1.55,122.72,59.64,1382.0,0.03,7.48,51.15,10000000.0,3.93,3.99,6.27,0.66,1.66,60.25,52.76,49.0,53.43,27.52,98.53,3.43,1.29,38.65,30.41,55.98,366.55,-1,1
6,1392,98.7551868,1.33854531,0.0,256912.0,5.9,107.7122458,0.89,101.13,0.17,20,0.17,1440000000000.0,257457.0,336378.0,11.07,387014.0,0.0,1.52,699.0,6.31,0.0,74.38,8.33,0.0,84.88,5085.0,6.3,5.6,58.4,50625.0,3.35,2.74,0.53,0.11,1.11,89.7,63.99,48.87,48.98,465.14,77.83,15.12,1.24,9.63,1.17,48.98,101.1,1,-1
9,1392,49.89539753,1.189551537,0.0,22129.0,0.7,107.7122458,0.53,542.23,1.5,20,4.81,671000000000.0,58501.0,49306.0,1.26,39298.0,0.0,0.4,100.0,-0.72,0.57,16.11,0.76,1814.82,34.47,578.0,0.14,11.47,21.75,101200.0,3.74,4.64,2.36,1.22,2.22,45.0,34.12,15.31,40.48,-10.49,85.49,19.1,0.75,70.02,46.76,51.4,402.9,1,-1
10,1392,66.31578949,1.199061861,0.0,317507.0,6.92,107.7122458,0.74,92.72,0.9,20,-0.17,2240000000000.0,425663.0,391975.0,5.06,522135.0,0.0,0.89,1300.0,0.26,3.91,49.06,2.92,2.17,59.67,2128.0,0.26,5.26,51.67,200000.0,2.79,2.88,27.54,0.17,1.17,85.33,50.5,40.9,54.84,51.19,93.26,9.63,1.19,25.76,45.54,55.96,92.56,1,-1
15,1392,102.9411765,2.483855272,0.0,25357.0,2.74,107.7122458,0.8,23.07,0.59,20,-0.18,204000000000.0,17633.0,35510.0,3.84,81028.0,0.0,0.73,350.0,-0.13,1.15,11.07,1.65,195.75,17.53,352.0,-0.13,11.59,15.03,50000.0,1.89,1.75,4.6,0.39,1.39,72.0,30.44,21.74,15.12,-9.14,83.51,7.0,1.05,42.87,56.41,24.12,23.07,1,-1
27,1392,39.17851505,0.418494654,0.0,259071.0,5.12,107.7122458,0.72,-2.99,8.35,20,-2.25,1040000000000.0,61458.0,495132.0,0.86,-188082.0,0.0,2.1,25.0,-2.52,0.78,4.08,0.36,87.34,35.28,346.0,-2.51,16.92,5.53,177545.0,5.07,0.33,5.75,6.75,7.75,12.91,15.63,8.18,1.94,21.3,94.57,8.01,2.83,5.61,9.29,8.57,-27.97,1,1
28,1392,206.2992124,0.309265284,0.0,78608.0,4.97,107.7122458,0.76,290.14,3.58,20,-0.43,554000000000.0,46701.0,155596.0,1.01,4248.0,0.0,2.77,700.0,-0.35,0.93,7.94,0.53,47.87,27.77,555.0,-0.35,11.88,15.77,84000.0,3.42,0.34,1.98,2.94,3.94,25.35,9.55,4.82,2.87,13.32,96.89,4.73,3.49,5.16,2.49,5.11,290.14,1,1
30,1392,901.8604648,1.202308255,0.0,84276.0,2.72,107.7122458,0.56,71.68,0.63,20,0.05,921000000000.0,66660.0,113009.0,1.51,115822.0,0.0,1.09,75.0,-0.77,1.43,11.46,1.06,105.2,18.88,266.0,0.33,13.85,12.68,250000.0,2.42,1.46,14.24,0.63,1.63,61.44,17.88,13.33,10.54,26.53,95.92,11.76,1.83,39.55,-3.8,14.13,71.68,1,-1
31,1392,277.1929825,0.478271209,0.0,94207.0,6.72,107.7122458,0.84,101.74,3.06,20,0.17,629000000000.0,71892.0,169070.0,1.21,83516.0,0.0,3.32,834.0,0.4,1.12,14.4,0.6,6.08,48.38,885.0,0.4,8.75,24.06,81180.0,3.87,0.38,0.91,2.56,3.56,28.12,10.19,5.68,4.33,40.41,95.44,4.55,3.46,4.89,1.9,6.31,101.74,1,1
35,1392,184.0909091,0.01408538,0.0,16602.0,4.2,107.7122458,0.72,167.49,3.87,20,-0.43,383000000000.0,12919.0,67078.0,1.05,5842.0,0.0,2.26,16.0,0.82,0.95,6.51,0.76,148.37,29.61,258.0,0.81,29.72,13.29,50000.0,8.01,0.85,16.61,3.55,4.55,21.96,14.93,3.7,2.88,53.18,93.31,11.62,2.88,11.13,10.5,5.09,-1095.76,1,1
38,1392,380.7692308,-0.765364468,0.0,100250.0,1.62,107.7122458,0.52,107.82,0.89,20,0.65,831000000000.0,55549.0,134805.0,1.41,122824.0,0.0,1.05,150.0,-0.67,1.39,7.77,1.27,175.16,13.74,185.0,2.26,14.97,9.75,300000.0,1.94,1.1,36.34,0.89,1.89,53.04,17.89,13.3,7.37,44.19,78.73,4.11,1.79,39.81,27.24,13.39,106.73,1,-1
52,1392,109.6755834,0.435263367,0.0,208078.0,5.1,107.7122458,0.75,173.7,2.31,20,0.24,1390000000000.0,140035.0,248046.0,1.15,87484.0,0.0,2.05,700.0,-0.87,0.91,17.21,0.34,70.29,42.02,491.0,0.1,14.47,21.7,195000.0,4.04,0.83,3.83,1.78,2.78,36.03,14.91,12.51,8.42,35.2,96.66,2.04,2.46,11.72,2.93,13.69,173.7,1,1
54,1392,51.59151192,0.901598579,0.0,5793.0,8.69,107.7122458,0.85,62.21,4.85,20,0.06,613000000000.0,-24213.0,41556.0,1.46,81068.0,0.0,3.37,299.0,-1.57,1.02,7.88,0.72,183.13,29.03,-365.0,-1.53,-16.69,12.04,100692.0,4.23,0.46,8.64,4.85,5.85,17.08,3.15,0.44,-1.83,155.92,86.33,2.77,4.19,7.63,1.73,0.85,-60.79,1,1
55,1392,81.29032252,0.572007867,0.0,115459.0,3.85,107.7122458,0.87,75.22,4.38,20,1.29,723000000000.0,64922.0,131081.0,1.37,102114.0,0.0,1.54,369.0,0.47,1.03,8.7,0.71,68.87,30.91,291.0,3.06,15.06,11.06,165098.0,3.08,0.53,1.9,4.38,5.38,18.6,9.61,8.47,4.76,98.71,96.52,1.25,1.25,12.1,-6.31,8.44,75.22,1,1
56,1392,227.6315791,1.196133713,0.0,635076.0,2.43,107.7122458,0.53,1977.86,1.55,20,0.14,3040000000000.0,433811.0,759890.0,1.33,302158.0,0.0,1.26,150.0,0.32,1.29,20.46,0.99,2.82,44.8,1032.0,0.76,7.0,23.26,420000.0,2.59,1.14,1.25,0.97,1.97,50.74,28.51,23.83,16.28,54.54,79.57,5.21,2.21,15.76,15.39,23.52,337.91,1,-1
61,1392,285.7142857,0.104382451,0.0,69517.0,9.06,107.7122458,0.91,153.5,11.25,20,0.43,254000000000.0,36167.0,239642.0,1.06,25036.0,0.0,1.7,800.0,1.03,1.04,6.07,0.88,9.78,53.03,1033.0,1.03,7.03,12.21,35000.0,3.24,0.25,2.16,7.74,8.74,11.44,23.7,6.87,3.58,41.76,98.16,16.87,1.63,3.46,7.68,7.15,153.5,1,1
62,1392,150.4278076,0.211489043,0.0,576324.0,2.64,107.7122458,0.57,-8.05,7.55,20,0.59,2110000000000.0,218228.0,968034.0,0.73,-577559.0,0.0,1.11,1199.0,-0.17,0.58,7.87,0.37,87.61,73.39,1325.0,0.66,9.67,9.31,164608.0,5.36,0.69,3.72,6.82,7.82,12.78,31.59,18.81,7.12,30.13,87.43,13.64,1.88,5.37,14.77,17.83,-30.16,1,1
73,1392,419.4087403,0.218842077,0.0,22261.0,1.14,107.7122458,0.78,160.15,0.38,20,49.18,1130000000000.0,128066.0,32810.0,4.07,135319.0,0.0,0.57,1500.0,9.15,0.0,63.26,1.59,799.95,87.98,1970.0,9.11,8.85,58.56,65000.0,5.67,9.88,0.75,0.24,1.24,80.35,28.6,19.4,111.63,31.54,95.39,9.2,0.72,56.66,-58.33,118.07,161.58,1,1
94,1392,17.82178223,0.371275029,0.0,-3458.0,1.03,107.7122458,0.51,18.76,0.76,20,-0.21,279000000000.0,209.0,6071.0,1.94,20048.0,0.0,0.7,4.0,-0.99,1.64,2.58,1.17,10.2,4.51,4.0,-0.98,1392.5,3.24,50000.0,4.84,4.63,18.6,0.5,1.5,66.6,10.08,-5.74,0.35,-43.49,63.15,16.32,1.73,83.04,-22.75,1.06,1.94,-1,1
96,1392,760.7476636,0.164124197,0.0,87236.0,6.4,107.7122458,0.45,-11.84,3.58,20,0.22,890000000000.0,69001.0,110115.0,0.76,-58454.0,0.0,1.04,1700.0,2.51,0.68,18.55,0.47,71.69,71.92,2760.0,2.5,12.89,47.67,25000.0,7.22,2.3,12.13,2.47,3.47,28.81,28.41,22.51,17.8,70.12,93.67,5.9,1.99,6.45,4.32,23.7,-77.27,1,1
107,1392,512.4999998,1.126819087,0.61,1759695.0,4.07,107.7122458,0.78,166.62,5.74,20,1.38,10300000000000.0,1001502.0,2208535.0,1.62,1487888.0,0.0,1.64,3500.0,2.23,1.47,24.7,1.01,47.6,88.11,4006.0,2.22,10.32,22.02,250000.0,6.85,1.54,31.87,2.5,3.5,28.59,33.27,26.51,15.09,75.35,67.57,6.01,1.68,3.73,6.95,29.06,162.83,1,-1
108,1392,245.4545454,0.648760139,0.53,6229937.0,11.12,107.7122458,0.75,313.84,2.2,20,0.8,25500000000000.0,4777463.0,6655075.0,1.54,3203388.0,0.0,1.27,5000.0,0.7,1.08,34.94,0.45,30.34,111.62,4976.0,1.73,8.55,37.02,960000.0,4.35,1.46,3.61,2.2,3.2,31.21,38.18,35.74,27.41,83.42,67.13,2.68,1.63,5.51,9.65,37.69,313.81,1,1
112,1392,236.4485982,0.079459813,0.52,498216.0,1.72,107.7122458,0.62,195.84,1.29,20,0.32,2510000000000.0,440416.0,525792.0,2.76,346257.0,0.0,1.11,2000.0,-0.32,2.48,60.05,2.04,22.84,80.19,2097.0,1.04,5.7,62.53,210000.0,3.83,3.09,63.93,0.35,1.35,74.18,64.81,61.41,54.28,54.9,86.52,3.37,1.49,25.88,56.53,68.49,193.94,1,1
115,1392,129.6296296,0.830367096,0.68,6307.0,5.74,107.7122458,0.83,62.9,2.6,20,-0.17,250000000000.0,5860.0,42180.0,1.27,28623.0,0.0,2.35,169.0,-0.49,1.19,8.99,0.95,147.66,28.41,248.0,-0.49,42.65,12.6,23625.0,4.57,0.69,4.03,2.6,3.6,27.81,11.71,1.75,1.63,59.74,94.43,8.75,2.84,6.56,-4.92,4.0,32.71,1,1
116,1392,146.4900662,0.811389888,0.77,7723993.0,2.43,107.7122458,0.8,143.87,3.93,20,-0.19,36500000000000.0,9069546.0,9378339.0,2.61,6927828.0,0.0,1.04,7800.0,0.33,2.39,66.25,2.08,187.03,100.23,9069.0,0.33,4.03,84.44,1000000.0,3.71,2.55,37.75,0.5,1.5,66.84,65.58,54.01,63.42,41.17,88.07,13.06,1.27,6.99,43.17,64.95,136.05,1,1
118,1392,362.2149838,1.421006833,0.74,6280252.0,3.48,107.7122458,0.7,272.99,3.37,20,0.1,32200000000000.0,6041862.0,6733459.0,1.42,3769914.0,0.0,1.68,5000.0,0.5,1.25,34.76,0.72,118.42,79.52,5034.0,0.5,5.33,62.24,1200000.0,3.65,1.08,14.55,1.09,2.09,47.78,23.12,21.57,20.75,35.94,93.91,5.79,2.33,4.02,11.04,22.8,223.93,1,-1
119,1392,366.6666665,0.544029103,0.77,62704.0,3.36,107.7122458,0.7,-17.43,6.57,20,-0.29,542000000000.0,25860.0,108522.0,0.98,-4536.0,0.0,1.47,88.0,0.03,0.95,5.59,0.65,109.98,28.44,1094.0,0.03,6.2,7.45,80000.0,5.21,0.8,4.33,3.71,4.71,21.25,15.96,9.22,3.8,43.8,78.01,4.77,2.29,3.47,3.95,9.6,-298.63,1,1
129,1392,124.8502994,1.01448759,0.82,108623.0,7.33,107.7122458,0.89,91.47,5.95,20,-0.19,333000000000.0,49149.0,133258.0,1.13,54576.0,0.0,1.21,1400.0,-0.03,0.97,10.18,0.74,153.47,49.23,1404.0,-0.03,6.78,12.04,35000.0,3.28,0.57,0.76,4.45,5.45,18.36,22.73,18.53,8.38,23.29,96.13,3.68,1.2,5.97,-3.47,19.31,91.47,1,-1
131,1392,359.5238096,0.515675031,0.0,854026.0,4.33,107.7122458,0.81,102.65,1.37,20,0.46,3850000000000.0,648905.0,916178.0,1.83,885977.0,0.0,0.8,1200.0,1.6,1.6,32.43,1.12,374.39,61.43,1716.0,1.6,5.94,35.22,378000.0,2.95,2.09,0.43,0.84,1.84,54.42,57.1,53.23,40.44,78.45,97.32,3.68,0.94,20.55,2.99,53.52,102.65,1,1
132,1392,269.3277309,0.194520406,0.0,513682.0,4.64,107.7122458,0.88,185.41,5.41,20,0.61,1890000000000.0,289883.0,577831.0,1.26,259834.0,0.0,0.98,2500.0,1.68,1.09,23.3,0.75,526.34,92.51,3623.0,1.68,6.53,24.74,80000.0,4.59,1.56,2.48,2.46,3.46,28.91,47.5,42.22,23.83,66.46,98.6,5.39,0.97,6.58,12.21,42.35,170.95,1,1
133,1392,612.2881356,5.923749358,0.0,437548.0,3.57,107.7122458,0.8,180.6,2.63,20,2.35,2000000000000.0,325635.0,504660.0,1.56,325444.0,0.0,0.88,900.0,5.65,1.19,30.81,0.95,468.18,76.89,1356.0,5.63,6.14,36.8,240000.0,3.52,2.15,8.69,1.04,2.04,48.96,54.44,47.2,35.13,94.54,97.28,7.31,1.03,25.89,36.38,52.74,163.8,1,-1
134,1392,336.990596,0.208571937,0.0,776977.0,11.01,107.7122458,0.94,104.9,2.63,20,-0.06,4760000000000.0,593067.0,873588.0,1.57,758147.0,0.0,0.9,2000.0,-0.03,1.1,32.44,0.96,349.96,87.43,2893.0,0.94,8.03,34.37,205000.0,5.52,2.9,3.67,1.57,2.57,38.85,53.27,47.38,36.17,61.81,97.48,6.41,0.79,12.5,1.41,54.47,101.82,1,1
135,1392,205.8224164,0.728234446,0.0,90661.0,0.88,107.7122458,0.6,583.94,3.73,20,1.01,1500000000000.0,84620.0,147114.0,1.29,158136.0,0.0,0.46,160.0,-0.39,1.06,6.84,0.69,347.84,28.74,376.0,0.83,17.69,12.33,225000.0,3.55,2.51,10.74,3.05,4.05,24.72,24.69,15.22,14.2,24.26,50.17,3.92,0.84,37.76,-7.19,18.16,-199.21,1,1
137,1392,221.9638242,0.878438956,0.0,614645.0,3.6,107.7122458,0.73,167.98,1.88,20,0.06,3310000000000.0,438298.0,692769.0,1.4,353530.0,0.0,0.93,1200.0,0.77,1.23,31.42,0.93,467.1,68.94,4058.0,0.77,7.56,37.97,250000.0,4.25,2.56,1.83,1.17,2.17,46.03,53.55,47.51,33.88,57.31,97.16,9.57,1.04,8.35,7.59,47.25,167.98,1,1
139,1392,268.9393941,0.886843102,0.0,141765.0,3.79,107.7122458,0.77,73.19,1.31,20,2.9,916000000000.0,114709.0,161467.0,1.46,183262.0,0.0,0.71,65.0,4.54,1.2,16.3,0.96,535.84,34.03,637.0,4.54,7.99,16.76,180000.0,2.39,1.82,4.18,1.09,2.09,47.79,32.13,28.21,22.82,45.05,97.17,3.98,0.85,35.82,0.91,38.47,73.08,1,1
141,1392,223.4636871,0.174685886,0.0,237270.0,3.43,107.7122458,0.78,503.5,6.77,20,-0.32,877000000000.0,102897.0,278967.0,1.06,41802.0,0.0,0.82,1100.0,-0.47,0.97,11.41,0.7,410.11,57.02,1453.0,0.06,8.53,12.58,70800.0,4.66,1.18,4.36,4.04,5.04,19.84,37.54,31.93,13.85,44.89,90.93,4.99,1.01,9.53,14.96,32.18,484.44,1,1
143,1392,215.6498675,0.381379278,0.0,571412.0,6.38,107.7122458,0.89,118.17,2.59,20,0.62,2770000000000.0,444768.0,610976.0,1.82,456659.0,0.0,0.63,5200.0,0.9,1.43,38.94,1.31,342.78,89.65,6353.0,0.9,6.24,38.79,70000.0,4.48,2.79,14.58,1.34,2.34,42.75,84.84,79.35,61.76,17.04,97.84,5.91,0.78,7.04,15.7,81.07,117.43,1,1
145,1392,444.736842,0.03939981,0.0,317369.0,6.63,107.7122458,0.89,101.26,1.64,20,0.66,1320000000000.0,215050.0,337842.0,1.64,290232.0,0.0,0.92,1000.0,2.15,1.3,27.73,0.99,311.49,69.27,2150.0,2.15,6.12,25.13,100000.0,3.27,1.86,6.76,1.53,2.53,39.6,47.6,44.72,30.3,91.06,95.1,4.36,0.83,14.09,2.02,45.8,101.26,1,1
147,1392,309.7222222,0.729424537,0.0,751984.0,6.46,107.7122458,0.89,89.54,2.1,20,0.49,3770000000000.0,562067.0,820481.0,2.2,837880.0,0.0,1.1,1900.0,0.89,1.85,37.2,1.42,412.48,71.89,2248.0,1.36,6.7,41.0,250000.0,3.83,2.26,4.41,0.77,1.77,56.55,49.24,45.13,33.73,78.25,92.81,4.08,1.08,15.0,17.57,47.16,89.95,1,1
151,1392,354.6546545,0.350814523,0.0,847460.0,11.07,107.7122458,0.93,145.05,7.78,20,0.27,3440000000000.0,382633.0,1147686.0,1.14,367181.0,0.0,1.24,1500.0,1.19,1.06,13.32,0.78,423.37,82.32,2550.0,1.19,9.0,13.75,150000.0,5.78,0.97,1.49,5.02,6.02,16.62,32.36,23.89,10.79,86.96,99.59,4.62,1.06,4.23,-13.6,24.38,140.28,1,1
152,1392,273.4265733,0.272988769,0.0,950441.0,6.01,107.7122458,0.88,248.81,10.5,20,0.42,2670000000000.0,555370.0,1045205.0,1.2,398158.0,0.0,1.03,5500.0,1.59,1.0,27.85,0.57,900.9,107.79,6942.0,1.59,4.82,25.23,80000.0,3.82,1.3,1.83,2.88,3.88,25.78,50.81,46.2,27.0,88.94,99.25,3.27,0.86,3.89,-15.64,46.46,214.62,1,1
155,1392,332.4815671,0.64380958,0.0,1260284.0,3.86,107.7122458,0.83,433.01,7.58,20,0.5,4000000000000.0,609941.0,1323403.0,1.12,362832.0,0.0,0.89,1100.0,1.29,0.87,17.61,0.63,537.63,81.46,3049.0,1.29,3.28,17.09,400000.0,4.0,1.3,3.22,3.22,4.22,23.72,42.98,40.93,19.81,80.22,95.65,2.63,0.9,6.5,2.18,41.12,280.69,1,1
156,1392,111.2727274,0.179520473,0.0,510423.0,4.34,107.7122458,0.87,86.4,2.56,20,-0.17,2590000000000.0,401256.0,550423.0,1.82,516425.0,0.0,0.94,3000.0,0.14,1.21,32.42,0.88,454.65,64.21,3343.0,0.14,6.46,50.0,120000.0,3.8,2.22,10.84,0.96,1.96,51.05,47.17,43.75,34.39,36.78,95.95,3.96,1.02,10.28,63.87,44.5,86.07,1,1
157,1392,275.3554504,-0.381362823,0.0,177876.0,6.12,107.7122458,0.88,75.17,2.73,20,0.58,712000000000.0,92361.0,201577.0,4.18,413551.0,0.0,1.06,940.0,-0.04,1.11,14.98,1.32,263.45,46.86,1086.0,1.34,7.71,17.22,85000.0,3.14,1.09,4.19,2.02,3.02,33.1,30.97,27.33,14.19,30.02,97.1,3.71,1.1,13.06,9.81,27.86,75.17,1,-1
159,1392,147.8319784,0.490593965,0.0,187124.0,1.47,107.7122458,0.62,98.25,0.99,20,0.67,1040000000000.0,110507.0,208429.0,1.71,164310.0,0.0,0.79,50.0,2.75,1.49,19.22,1.08,327.32,36.85,473.0,2.75,9.45,18.69,233280.0,3.01,2.31,4.45,0.89,1.89,52.86,46.08,41.37,24.43,90.35,78.17,4.52,1.11,51.58,9.1,41.1,95.0,1,1
168,1392,54.92498378,1.565955504,0.55,178410.0,6.28,107.7122458,0.67,156.2,1.76,20,-0.17,950000000000.0,160541.0,223136.0,1.29,178929.0,0.0,1.15,250.0,0.38,1.16,13.65,0.75,46.62,32.22,642.0,0.38,5.92,19.71,250000.0,1.64,0.7,2.79,1.17,2.17,46.02,16.52,13.21,11.89,65.43,95.08,2.31,1.84,18.51,7.6,17.39,156.09,1,-1
